Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
CS217,capsense_diamond,capsense_diamond,16.2500,32.5000,0.0000,top
CS218,capsense_diamond,capsense_diamond,16.2500,-13.0000,0.0000,top
CS219,capsense_diamond,capsense_diamond_bite,16.2500,0.0000,180.0000,top
CS220,capsense_diamond,capsense_diamond,16.2500,-6.5000,0.0000,top
CS221,capsense_diamond,capsense_diamond,16.2500,26.0000,0.0000,top
CS222,capsense_diamond,capsense_diamond_bite,16.2500,-19.5000,180.0000,top
CS223,capsense_diamond,capsense_diamond,16.2500,-32.5000,0.0000,top
CS224,capsense_diamond,capsense_diamond,16.2500,13.0000,0.0000,top
CS225,capsense_diamond_edge,capsense_diamond_edge_bite_right,16.2500,-39.0000,180.0000,top
CS226,capsense_diamond,capsense_diamond_bite,19.5000,35.7500,270.0000,top
CS227,capsense_diamond,capsense_diamond,13.0000,29.2500,0.0000,top
CS228,capsense_diamond,capsense_diamond_bite,19.5000,22.7500,90.0000,top
CS229,capsense_diamond,capsense_diamond_bite,19.5000,16.2500,270.0000,top
CS230,capsense_diamond,capsense_diamond,-32.5000,9.7500,0.0000,top
CS231,capsense_diamond,capsense_diamond_bite,19.5000,3.2500,90.0000,top
CS232,capsense_diamond,capsense_diamond_bite,19.5000,-3.2500,270.0000,top
CS233,capsense_diamond,capsense_diamond,13.0000,-9.7500,0.0000,top
CS234,capsense_diamond,capsense_diamond_bite,19.5000,-16.2500,90.0000,top
CS235,capsense_diamond,capsense_diamond_bite,19.5000,-22.7500,270.0000,top
CS236,capsense_diamond,capsense_diamond,-19.5000,-29.2500,0.0000,top
CS237,capsense_diamond,capsense_diamond_bite,19.5000,-35.7500,90.0000,top
CS238,capsense_diamond_edge,capsense_diamond_edge_bite_right,22.7500,39.0000,0.0000,top
CS239,capsense_diamond,capsense_diamond,22.7500,6.5000,0.0000,top
CS240,capsense_diamond,capsense_diamond,22.7500,13.0000,0.0000,top
CS241,capsense_diamond,capsense_diamond_bite,22.7500,19.5000,0.0000,top
CS242,capsense_diamond,capsense_diamond,22.7500,26.0000,0.0000,top
CS243,capsense_diamond,capsense_diamond,22.7500,32.5000,0.0000,top
CS244,capsense_diamond,capsense_diamond_bite,22.7500,0.0000,0.0000,top
CS245,capsense_diamond,capsense_diamond,22.7500,-26.0000,0.0000,top
CS246,capsense_diamond,capsense_diamond,22.7500,-32.5000,0.0000,top
CS247,capsense_diamond,capsense_diamond_bite,22.7500,-19.5000,0.0000,top
CS248,capsense_diamond,capsense_diamond,22.7500,-13.0000,0.0000,top
CS249,capsense_diamond,capsense_diamond,22.7500,-6.5000,0.0000,top
CS250,capsense_diamond_edge,capsense_diamond_edge_bite_left,22.7500,-39.0000,180.0000,top
CS251,capsense_diamond,capsense_diamond,-26.0000,35.7500,90.0000,top
CS252,capsense_diamond,capsense_diamond,0.0000,29.2500,90.0000,top
CS253,capsense_diamond,capsense_diamond,32.5000,22.7500,0.0000,top
